file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_fastapi_cli.py,2.5,27.0,27.0,0.0,0.0,0.0,2.0,9.0,0.0,0.18181818181818182,0.0,9.636363636363637,0.037037037037037035,2,1,0.5,227,1
tests/test_forms_single_param.py,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,9.0,0.0,0.1,0.0,9.0,0.32222222222222224,1,1,0.0,193,1
tests/test_dependency_after_yield_streaming.py,1.6111111111111112,82.0447025077789,41.02235125388945,0.0,2.0,3.2222222222222223,2.0,23.0,0.007633587786259542,0.3282442748091603,1.0,12.404761904761905,0.09090909090909091,2,1,0.5,0,0
tests/test_additional_response_extra.py,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,8.0,0.0,0.28,0.0,9.636363636363637,0.1388888888888889,7,2,0.42857142857142855,2173,0
tests/test_stringified_annotation_dependency.py,1.7142857142857142,38.03910001730775,19.019550008653876,0.0,0.0,0.0,1.0,13.0,0.0,0.2375,0.0,8.9,0.13114754098360656,2,1,0.5,0,0
tests/test_jsonable_encoder.py,2.4594594594594597,854.7968128875644,427.3984064437822,1.0,0.25,0.6148648648648649,1.0,60.0,0.003134796238244514,0.29153605015673983,0.0,13.00952380952381,0.252212389380531,21,13,0.42857142857142855,2277,2
tests/test_dependency_contextmanager.py,2.6666666666666665,1836.3848184053845,2805.274967993502,1.0,0.0,0.0,2.0,21.0,0.0024752475247524753,0.27722772277227725,0.0,15.767123287671232,0.3424657534246575,8,3,0.5,1985,1
tests/test_enforce_once_required_parameter.py,2.0,68.53238859703687,68.53238859703687,0.0,0.0,0.0,1.0,15.0,0.0,0.16071428571428573,0.0,9.619047619047619,0.2127659574468085,4,4,0.25,925,1
tests/test_generic_parameterless_depends.py,2.0,62.26976913547136,37.361861481282816,0.0,0.0,0.0,0.0,11.0,0.0,0.2564102564102564,0.0,7.117647058823529,0.29310344827586204,2,2,0.5,349,0
tests/test_serialize_response_dataclass.py,1.4666666666666666,82.0447025077789,41.02235125388945,0.0,0.0,0.0,0.0,16.0,0.0,0.1794871794871795,0.0,10.935483870967742,0.55,6,4,0.16666666666666666,2025,0
tests/test_starlette_urlconvertors.py,2.2222222222222223,149.27754454988144,74.63877227494072,0.0,0.0,0.0,0.0,11.0,0.0625,0.34375,0.0,12.65,0.07142857142857142,6,4,0.5,2132,0
tests/test_router_circular_import.py,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.3076923076923077,0.0,12.4,0.0,1,1,1.0,0,0
tests/test_additional_responses_custom_validationerror.py,1.4,13.931568569324174,6.965784284662087,1.0,0.0,0.0,0.0,13.0,0.0,0.15,0.0,7.944444444444445,0.21176470588235294,6,3,0.6666666666666666,2025,0
tests/test_dependency_after_yield_websockets.py,1.9,20.89735285398626,15.673014640489694,0.0,2.0,3.8,2.0,21.0,0.0,0.3,0.0,11.03225806451613,0.10714285714285714,2,1,0.5,0,0
tests/test_required_noneable.py,2.0,131.76952268336282,65.88476134168141,0.0,0.0,0.0,0.0,11.0,0.0,0.3968253968253968,0.0,17.80952380952381,0.21052631578947367,1,1,0.0,1037,0
tests/test_security_http_basic_realm_description.py,3.1666666666666665,185.4406125843753,92.72030629218764,0.0,0.0,0.0,0.0,13.0,0.0,0.21951219512195122,0.0,16.105263157894736,0.203125,4,2,0.5,1327,0
tests/test_security_http_base.py,2.5,66.60791492653966,33.30395746326983,0.0,0.0,0.0,0.0,10.0,0.0,0.23636363636363636,0.0,13.857142857142858,0.14285714285714285,7,2,0.42857142857142855,2269,0
tests/test_exception_handlers.py,1.5714285714285714,110.44611534953322,110.44611534953322,0.0,0.0,0.0,1.0,18.0,0.0,0.3595505617977528,0.0,18.0625,0.017543859649122806,3,3,0.6666666666666666,1592,0
tests/utils.py,0.0,20.67970000576925,25.84962500721156,0.0,0.0,0.0,0.0,7.0,0.0,0.25,0.0,10.428571428571429,0.0,5,2,0.2,1921,1
tests/test_security_http_bearer_optional.py,2.8,116.69205856195879,116.69205856195879,0.0,0.0,0.0,1.0,11.0,0.0,0.23880597014925373,0.0,16.375,0.17647058823529413,9,3,0.6666666666666666,2175,0
tests/test_stream_cancellation.py,2.0,57.110323830864054,114.22064766172811,0.0,0.0,0.0,1.0,23.0,0.056179775280898875,0.25842696629213485,1.0,8.466666666666667,0.09090909090909091,1,1,0.0,0,0
tests/test_repeated_cookie_headers.py,1.2,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.0,11.0,0.0,0.4,0.0,10.9375,0.047619047619047616,1,1,1.0,1738,0
tests/test_tuples.py,2.1666666666666665,250.25142037603445,303.8767247423275,1.0,0.0,0.0,0.0,20.0,0.00964630225080386,0.10289389067524116,0.0,10.8125,0.5483870967741935,7,3,0.7142857142857143,1148,1
tests/test_security_oauth2_authorization_code_bearer_description.py,2.6,98.09910819000817,49.04955409500408,0.0,0.0,0.0,0.0,11.0,0.0,0.2,0.0,10.75,0.1875,3,2,0.6666666666666666,1327,0
tests/test_custom_route_class.py,2.0,82.0447025077789,41.02235125388945,1.0,0.0,0.0,1.0,20.0,0.0,0.2184873949579832,0.0,8.413793103448276,0.23655913978494625,7,2,0.42857142857142855,1990,0
tests/test_union_body.py,2.0,84.0,84.0,1.0,0.0,0.0,0.0,14.0,0.0072992700729927005,0.12408759124087591,0.0,8.1,0.3,8,4,0.75,2048,1
tests/test_repeated_parameter_alias.py,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,12.0,0.0,0.09900990099009901,0.0,9.866666666666667,0.2857142857142857,3,2,1.0,941,1
tests/test_dependency_duplicates.py,1.8333333333333333,151.30376252379818,151.30376252379818,1.0,0.0,0.0,0.0,15.0,0.004048582995951417,0.11336032388663968,0.0,10.851851851851851,0.4703196347031963,7,4,1.0,1812,1
tests/test_security_api_key_header_description.py,2.0,66.60791492653966,33.30395746326983,1.0,0.0,0.0,0.0,15.0,0.0,0.2361111111111111,0.0,10.523809523809524,0.14545454545454545,3,2,0.6666666666666666,1327,0
tests/test_security_oauth2_optional.py,2.5,387.4149792439494,581.1224688659241,1.0,0.0,0.0,1.0,21.0,0.01488095238095238,0.08928571428571429,0.0,14.454545454545455,0.47058823529411764,16,8,0.75,2175,1
tests/test_dependency_contextvars.py,1.75,13.931568569324174,6.965784284662087,0.0,0.0,0.0,0.0,20.0,0.0,0.3076923076923077,1.0,10.875,0.027777777777777776,1,1,1.0,1124,0
tests/test_default_response_class.py,1.935483870967742,489.9627611898383,244.98138059491916,1.0,0.5,0.967741935483871,1.0,24.0,0.0,0.3225806451612903,0.0,13.127272727272727,0.2108843537414966,2,2,0.0,1995,0
tests/test_router_events.py,7.375,808.9330704228792,3312.2529775423295,1.0,0.0,0.0,1.0,18.0,0.0,0.20987654320987653,0.0,13.621621621621621,0.484375,6,4,0.3333333333333333,1842,1
tests/test_compat.py,2.6666666666666665,155.88872502451935,342.9551950539426,1.0,0.0,0.0,1.0,41.0,0.1322314049586777,0.24793388429752067,0.0,13.452830188679245,0.0989010989010989,4,1,0.5,618,3
