file_name,repo,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_serialize_response.py,fastapi,1.4285714285714286,25.26619429851844,12.63309714925922,1.0,0.0,0.0,0.0,14.0,0.0,0.3275862068965517,0.0,7.380952380952381,0.1025641025641025,5,3,0.2,2276,0
tests/test_no_schema_split.py,fastapi,1.5714285714285714,38.03910001730775,19.019550008653876,2.0,0.0,0.0,0.0,19.0,0.0225988700564971,0.1129943502824858,0.0,8.461538461538462,0.3121019108280254,4,2,0.5,0,0
tests/test_repeated_dependency_schema.py,fastapi,2.0,51.89147427955947,25.945737139779737,0.0,0.0,0.0,0.0,15.0,0.0,0.145631067961165,0.0,7.8,0.2386363636363636,7,4,0.4285714285714285,2031,1
tests/test_file_and_form_order_issue_9116.py,fastapi,1.5,68.53238859703687,68.53238859703687,0.0,0.0,0.0,0.0,19.0,0.0,0.2444444444444444,1.0,9.074074074074074,0.2647058823529412,2,2,0.5,0,0
tests/test_security_http_basic_realm.py,fastapi,3.1666666666666665,185.4406125843753,92.72030629218764,0.0,0.0,0.0,0.0,13.0,0.0,0.2368421052631578,0.0,16.105263157894736,0.1896551724137931,7,2,0.4285714285714285,2156,0
tests/test_dependency_partial.py,fastapi,1.2333333333333334,13.931568569324174,6.965784284662087,0.0,0.8,0.9866666666666668,0.0,19.0,0.0,0.2142857142857142,0.0,20.347826086956523,0.4848484848484848,2,2,0.0,0,0
tests/test_deprecated_openapi_prefix.py,fastapi,2.3333333333333335,38.03910001730775,19.019550008653876,0.0,0.0,0.0,0.0,7.0,0.0,0.2325581395348837,0.0,7.8,0.1515151515151515,4,3,1.0,1739,0
tests/test_dependency_after_yield_raise.py,fastapi,1.7777777777777777,66.60791492653966,33.30395746326983,1.0,0.0,0.0,2.0,14.0,0.0,0.3478260869565217,1.0,9.608695652173912,0.1111111111111111,2,1,0.5,0,0
tests/test_empty_router.py,fastapi,2.3333333333333335,33.68825906469125,22.458839376460833,0.0,0.0,0.0,1.0,9.0,0.027027027027027,0.3783783783783784,0.0,9.0,0.0869565217391304,5,3,0.4,2031,0
tests/test_union_body_discriminator.py,fastapi,7.0,75.28421251514429,105.397897521202,1.0,0.0,0.0,0.0,20.0,0.0,0.0681818181818181,0.0,7.833333333333333,0.3719512195121951,6,3,0.3333333333333333,0,0
tests/test_dependency_overrides.py,fastapi,2.515151515151515,1295.6358769471483,1306.1695019629788,0.0,0.0,0.0,0.0,23.0,0.022181146025878,0.1349353049907578,0.0,21.857142857142858,0.7393162393162394,5,1,0.4,2112,0
tests/test_openapi_separate_input_output_schemas.py,fastapi,2.5555555555555554,252.6150117466338,144.35143528379072,1.0,0.0,0.0,1.0,24.0,0.0,0.0478011472275334,0.0,10.805555555555555,0.6807228915662651,3,2,1.0,569,2
tests/test_router_redirect_slashes.py,fastapi,3.0,33.68825906469125,22.458839376460833,0.0,0.0,0.0,0.0,8.0,0.0,0.3658536585365853,0.0,11.0,0.3461538461538461,1,1,0.0,634,0
tests/test_stream_bare_type.py,fastapi,2.6,66.60791492653966,33.30395746326983,1.0,0.0,0.0,0.0,13.0,0.0,0.3720930232558139,0.0,10.11111111111111,0.1111111111111111,1,1,0.0,0,0
tests/test_filter_pydantic_sub_model_pv2.py,fastapi,2.25,95.90827503317318,143.86241254975977,1.0,0.3333333333333333,0.75,1.0,25.0,0.0162162162162162,0.1027027027027027,0.0,9.628571428571428,0.2891566265060241,5,2,0.8,618,1
tests/test_optional_file_list.py,fastapi,3.0,53.77443751081735,53.77443751081735,0.0,0.0,0.0,1.0,11.0,0.0,0.2758620689655172,0.0,8.928571428571429,0.0952380952380952,3,2,0.3333333333333333,0,0
tests/test_additional_responses_default_validationerror.py,fastapi,2.0,13.931568569324174,6.965784284662087,0.0,0.0,0.0,0.0,5.0,0.0,0.0941176470588235,0.0,7.714285714285714,0.2727272727272727,7,4,0.7142857142857143,2025,1
tests/test_callable_endpoint.py,fastapi,1.5,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.0,12.0,0.0,0.4615384615384615,0.0,6.357142857142857,0.0,3,1,0.0,1859,0
tests/test_local_docs.py,fastapi,3.4,152.92539048396907,215.89466891854457,0.0,0.0,0.0,0.0,13.0,0.0,0.1764705882352941,0.0,18.944444444444443,0.2142857142857142,3,3,0.0,2128,0
tests/test_path.py,fastapi,2.986666666666667,4702.936732518062,9405.873465036124,0.0,0.0,0.0,0.0,5.0,0.0265486725663716,0.1230893000804505,0.0,21.7,0.7660550458715596,11,5,0.4545454545454545,2291,0
tests/test_query_cookie_header_model_extra_params.py,fastapi,2.4444444444444446,187.48684196024655,187.48684196024655,1.0,0.0,0.0,0.0,14.0,0.0,0.2169811320754717,0.0,13.043478260869565,0.4337349397590361,2,2,0.5,0,0
tests/test_list_bytes_file_order_preserved_issue_14811.py,fastapi,3.0,51.89147427955947,57.65719364395497,0.0,0.0,0.0,1.0,20.0,0.0638297872340425,0.2553191489361702,1.0,7.695652173913044,0.0285714285714285,2,2,0.0,0,0
tests/test_sub_callbacks.py,fastapi,1.3333333333333333,53.77443751081735,53.77443751081735,1.0,0.0,0.0,1.0,24.0,0.0095846645367412,0.1054313099041533,1.0,9.090909090909092,0.4642857142857143,11,4,0.6363636363636364,1894,1
tests/test_put_no_body.py,fastapi,2.5,66.60791492653966,33.30395746326983,0.0,0.0,0.0,0.0,7.0,0.0,0.1237113402061855,0.0,11.090909090909092,0.2823529411764706,9,4,0.5555555555555556,2269,1
tests/test_response_model_data_filter.py,fastapi,1.2727272727272727,25.26619429851844,12.63309714925922,1.0,0.0,0.0,0.0,18.0,0.0,0.3292682926829268,0.0,8.413793103448276,0.109090909090909,1,1,1.0,618,0
tests/main.py,fastapi,1.0789473684210529,25.26619429851844,12.63309714925922,0.0,0.0,0.0,1.0,17.0,0.0,0.3951219512195122,0.0,14.345454545454546,0.2903225806451613,18,7,0.1666666666666666,2291,0
tests/test_dependency_yield_scope_websockets.py,fastapi,2.0,271.0285876233177,198.05935249396293,0.0,1.0,2.0,1.0,34.0,0.0,0.2587064676616915,0.0,12.309090909090909,0.3355704697986577,2,1,0.0,0,0
tests/test_infer_param_optionality.py,fastapi,2.5384615384615383,408.4146246219477,612.6219369329216,0.0,0.0,0.0,1.0,13.0,0.0111731843575419,0.1005586592178771,1.0,10.653846153846152,0.5869565217391305,6,4,0.5,1995,1
tests/test_reponse_set_reponse_code_empty.py,fastapi,2.3333333333333335,53.77443751081735,53.77443751081735,0.0,0.0,0.0,0.0,9.0,0.0,0.1122448979591836,0.0,9.75,0.2298850574712643,4,3,0.75,920,1
